"cim10id","parentid","code","name"
"9954","9922","O26","Atención materna por otras afecciones predominantemente relacionadas con el embarazo"
"9955","9954","O26.0","Aumento excesivo de peso en el embarazo"
"9956","9954","O26.1","Aumento insuficiente de peso en el embarazo"
"9957","9954","O26.2","Atención en el embarazo de paciente con pérdida repetida de embarazo"
"9958","9954","O26.3","Dispositivo anticonceptivo intrauterino retenido en el embarazo"
"9959","9954","O26.4","Herpes gestacional"
"9960","9954","O26.5","Síndrome de hipotensión materna"
"9961","9954","O26.6","Trastornos hepáticos  y del tracto biliar en el embarazo, parto y puerperio"
"9962","9954","O26.7","Subluxación de la sínfisis (del pubis) en el embarazo, parto y puerperio"
"9963","9954","O26.8","Otras afecciones especificadas relacionadas con el embarazo"
"9964","9954","O26.9","Afecciones relacionadas con embarazo, no especificadas"
"9965","9922","O28","Hallazgos anormales en el examen prenatal de la madre"
"9966","9965","O28.0","Hallazgo hematológico anormal en el examen prenatal de la madre"
"9967","9965","O28.1","Hallazgo bioquímico anormal en el examen prenatal de la madre"
"9968","9965","O28.2","Hallazgo citológico anormal en el examen prenatal de la madre"
"9969","9965","O28.3","Hallazgo ecográfico anormal en el examen prenatal de la madre"
"9970","9965","O28.4","Hallazgo radiológico anormal en el examen prenatal de la madre"
"9971","9965","O28.5","Hallazgo cromosómico o genético anormal en el examen prenatal de la madre"
"9972","9965","O28.8","Otros hallazgos anormales en el examen prenatal de madre"
"9973","9965","O28.9","Hallazgos anormales no especificados en el examen prenatal de la madre"
"9974","9922","O29","Complicaciones de anestesia en el embarazo"
"9975","9974","O29.0","Complicaciones pulmonares debidas a anestesia durante el embarazo"
"9976","9974","O29.1","Complicaciones cardiacas debidas a anestesia durante el embarazo"
"9977","9974","O29.2","Complicaciones del sistema nervioso central debidas a anestesia durante el embarazo"
"9978","9974","O29.3","Reacción tóxica a anestesia local durante el embarazo"
"9979","9974","O29.4","Cefalea producida por anestesia espinal y epidural durante el embarazo"
"9980","9974","O29.5","Otras complicaciones por anestesia espinal y epidural durante el embarazo"
"9981","9974","O29.6","Intubación difícil o fallida en una anestesia durante el embarazo"
"9982","9974","O29.8","Otras complicaciones por anestesia durante el embarazo"
"9983","9974","O29.9","Complicaciones no especificadas por anestesia durante el embarazo"
"9984","9990","O30","Embarazo múltiple"
"9985","9984","O30.0","Embarazo gemelar"
"9986","9984","O30.1","Embarazo triple"
"9987","9984","O30.2","Embarazo cuádruple"
"9988","9984","O30.8","Otro embarazo múltiple especificado"
"9989","9984","O30.9","Embarazo múltiple, no especificado"
"9990","16529","O30-O48","ATENCIÓN MATERNA RELACIONADA CON EL FETO Y CAVIDAD AMNIÓTICA Y POSIBLES PROBLEMAS EN EL PARTO (O30-O48)"
"9991","9990","O31","Complicaciones específicas del embarazo múltiple"
"9992","9991","O31.0","Feto papiráceo"
"9993","9991","O31.1","Embarazo que continúa después del aborto espontáneo de uno o más fetos"
"9994","9991","O31.2","Embarazo que continúa después de la muerte intrauterina de uno o más fetos"
"9995","9991","O31.8","Otras complicaciones especificadas de la gestación múltiple"
"9996","9990","O32","Atención materna por presentación anómala del feto"
"9997","9996","O32.0","Atención materna por presentación inestable"
"9998","9996","O32.1","Atención materna por presentación de nalgas"
"9999","9996","O32.2","Atención materna por presentación podálica transversa y oblicua"
"10000","9996","O32.3","Atención materna por presentación  de cara, frente y mentón"
"10001","9996","O32.4","Atención materna por cabeza alta en gestación a término"
"10002","9996","O32.5","Atención materna por embarazo múltiple con presentación anormal de un feto o más"
"10003","9996","O32.6","Atención materna por presentación compuesta"
"10004","9996","O32.8","Atención materna por otra presentación anómala del feto"
"10005","9996","O32.9","Atención materna por presentación anómala del feto, no especificada"
"10006","9990","O33","Atención materna por desproporción"
"10007","10006","O33.0","Atención materna por desproporción debida a deformidad de los huesos de la pelvis materna"
"10008","10006","O33.1","Atención materna por desproporción debida a estrechez general de la pelvis"
"10009","10006","O33.2","Atención materna por desproporción debida a estrechez superior de la pelvis"
"10010","10006","O33.3","Atención materna por desproporción debida a estrechez inferior de la pelvis"
"10011","10006","O33.4","Atención materna por desproporción de origen mixto materna y fetal"
"10012","10006","O33.5","Atención materna por desproporción debida a feto inusualmente grande"
"10013","10006","O33.6","Atención materna por desproporción debida a hidrocefalia fetal"
"10014","10006","O33.7","Atención materna por desproporción debida a otras malformaciones fetales"
"10015","10006","O33.8","Atención materna por desproporción de otro origen"
"10016","10006","O33.9","Atención materna por desproporción, no especificada"
"10017","9990","O34","Atención materna por anomalía de los órganos pélvicos"
"10018","10017","O34.0","Atención materna por malformación congénita del útero"
"10019","10017","O34.1","Atención materna por tumor benigno en el cuerpo del útero"
"10020","10017","O34.2","Atención materna debida a cicatriz uterina por una cirugía previa"
"10021","10017","O34.3","Atención materna por incompetencia del cuello uterino"
"10022","10017","O34.4","Atención materna por otra anomalía del cuello uterino"
"10023","10017","O34.5","Atención materna por otra anomalía del útero grávido"
"10024","10017","O34.6","Atención materna por anomalía de la vagina"
"10025","10017","O34.7","Atención materna por anomalía de la vulva y perineo"
"10026","10017","O34.8","Atención materna por otra anomalía de los órganos pélvicos"
"10027","10017","O34.9","Atención materna por anomalía de órgano pélvico, no especificado"
"10028","9990","O35","Atención materna por anomalía y daño fetal conocida o sospechada"
"10029","10028","O35.0","Atención materna por (sospecha de) malformación del sistema nervioso central del feto"
"10030","10028","O35.1","Atención materna por (sospecha de) anomalía cromosómica del feto"
"10031","10028","O35.2","Atención materna por (sospecha de) enfermedad hereditaria del feto"
"10032","10028","O35.3","Atención materna por (sospecha de) daño fetal por una enfermedad viral de la madre"
"10033","10028","O35.4","Atención materna por (sospecha de) daño fetal debida al alcohol"
"10034","10028","O35.5","Atención materna por (sospecha de) daño fetal por drogas"
"10035","10028","O35.6","Atención materna por (sospecha de) daño fetal por radiación"
"10036","10028","O35.7","Atención materna por (sospecha de) daño fetal por otros procedimientos médicos"
"10037","10028","O35.8","Atención materna por (sospecha de) otra anomalía y daño fetal"
"10038","10028","O35.9","Atención materna por (sospecha de) anomalía y daño fetal, no especificadas"
"10039","9990","O36","Atención materna por otros problemas fetales"
"10040","10039","O36.0","Atención materna por isoinmunización Rhesus"
"10041","10039","O36.1","Atención materna por otra isoinmunización"
"10042","10039","O36.2","Atención materna por hidropesía fetal"
"10043","10039","O36.3","Atención materna por signos de hipoxia fetal"
"10044","10039","O36.4","Atención materna por muerte intrauterina"
"10045","10039","O36.5","Atención materna por crecimiento fetal insuficiente, conocido o sospechado"
"10046","10039","O36.6","Atención materna por crecimiento fetal excesivo"
"10047","10039","O36.7","Atención materna por feto viable en embarazo abdominal"
"10048","10039","O36.8","Atención materna por otros problemas fetales especificados"
"10049","10039","O36.9","Atención materna por problema fetal, no especificado"
"10050","9990","O40","Polihidramnios"
"10051","9990","O41","Otros trastornos del líquido y de las membranas amnióticas"
"10052","10051","O41.0","Oligohidramnios"
"10053","10051","O41.1","Infección del saco y las membranas amnióticas"
"10054","10051","O41.8","Otros trastornos especificados del líquido y las membranas amnióticas"
"10055","10051","O41.9","Trastorno del líquido y las membranas amnióticas, no especificado"
"10056","9990","O42","Rotura prematura de membranas"
"10057","10056","O42.0","Rotura prematura de membranas, inicio del trabajo de parto en las primeras 24 horas de la rotura"
"10058","10056","O42.1","Rotura prematura de membranas, inicio del trabajo de parto después de las 24 horas de la rotura"
"10059","10056","O42.2","Ruptura prematura de las membranas, trabajo de parto retrasado por la terapéutica"
"10060","10056","O42.9","Rotura prematura de membranas, no especificado el tiempo entre la rotura y el inicio del trabajo de parto"
"10061","9990","O43","Trastornos de la placenta"
"10062","10061","O43.0","Síndromes de transfusión placentaria"
"10063","10061","O43.1","Malformación de la placenta"
"10064","10061","O43.8","Otros trastornos de la placenta"
"10065","10061","O43.9","Trastorno placentario no especificado"
"10066","9990","O44","Placenta previa"
"10067","10066","O44.0","Placenta previa especificada como sin hemorragia"
"10068","10066","O44.1","Placenta previa con hemorragia"
"10069","9990","O45","Desprendimiento prematuro de placenta [abruptio placentae]"
"10070","10069","O45.0","Desprendimiento prematuro de placenta con defecto de coagulación"
"10071","10069","O45.8","Otro desprendimiento prematuro de placenta"
"10072","10069","O45.9","Desprendimiento prematuro de placenta, no especificado"
"10073","9990","O46","Hemorragia anteparto, no clasificada bajo otro concepto"
"10074","10073","O46.0","Hemorragia anteparto con defecto de la coagulación"
"10075","10073","O46.8","Otra hemorragia anteparto"
"10076","10073","O46.9","Hemorragia anteparto, no especificada"
"10077","9990","O47","Falso trabajo de parto"
"10078","10077","O47.0","Falso trabajo de parto antes de las 37 semanas completas de gestación"
"10079","10077","O47.1","Falso trabajo de parto en o después de las 37 semanas completas de gestación"
"10080","10077","O47.9","Falso trabajo de parto, no especificado"
"10081","9990","O48","Embarazo cronológicamente avanzado"
"10082","10083","O60","Trabajo de parto prematuro"
"10083","16529","O60-O75","Complicaciones del trabajo de parto y del parto (O60-O75)"
"10084","10083","O61","Inducción fallida del trabajo de parto "
"10085","10084","O61.0","Inducción fallida médica del trabajo de parto "
"10086","10084","O61.1","Inducción instrumental fallida del trabajo de parto "
"10087","10084","O61.8","Otras formas de inducción fallidas del trabajo de parto "
"10088","10084","O61.9","Inducción fallida del trabajo de parto, forma no especificada"
"10089","10083","O62","Anormalidades de dinámica del trabajo de parto"
"10090","10089","O62.0","Contracciones primarias inadecuadas"
"10091","10089","O62.1","Inercia uterina secundaria"
"10092","10089","O62.2","Otros tipos de inercia uterina"
"10093","10089","O62.3","Trabajo de parto precipitado"
"10094","10089","O62.4","Contracciones uterinas hipertónicas, incoordinadas y prolongadas"
"10095","10089","O62.8","Otras anomalías de la dinámica del trabajo de parto"
"10096","10089","O62.9","Anomalía de la dinámica del trabajo de parto, no especificada"
"10097","10083","O63","Trabajo de parto prolongado"
"10098","10097","O63.0","Primera fase (del trabajo de parto) prolongada"
"10099","10097","O63.1","Segunda fase (del trabajo de parto) prolongada"
"10100","10097","O63.2","Retraso de la expulsión del segundo gemelo, trillizo, etc"
"10101","10097","O63.9","Trabajo de parto prolongado, no especificado"
"10102","10083","O64","Trabajo de parto obstruido debido a mala posición y mala presentación del feto"
"10103","10102","O64.0","Trabajo de parto obstruido debido a rotación incompleta de la cabeza fetal"
"10104","10102","O64.1","Trabajo de parto obstruido debido a presentación de nalgas"
"10105","10102","O64.2","Trabajo de parto obstruido debido a presentación de cara"
"10106","10102","O64.3","Trabajo de parto obstruido debido a presentación de frente"
"10107","10102","O64.4","Trabajo de parto obstruido debido a presentación de hombro"
"10108","10102","O64.5","Trabajo de parto obstruido debido a presentación compuesta"
"10109","10102","O64.8","Trabajo de parto obstruido debido a otros tipos de mala posición y mala presentación"
"10110","10102","O64.9","Trabajo de parto obstruido debido a mala posición y mala presentación, no especificada"
"10111","10083","O65","Trabajo de parto obstruido debido a anomalías de la pelvis materna"
"10112","10111","O65.0","Trabajo de parto obstruido debido a deformidad de la pelvis"
"10113","10111","O65.1","Trabajo de parto obstruido debido a estrechez general de la pelvis"
"10114","10111","O65.2","Trabajo de parto obstruido debido a estenosis del estrecho superior de la pelvis"
"10115","10111","O65.3","Trabajo de parto obstruido debido a estenosis de los estrechos inferior y medio de la pelvis"
"10116","10111","O65.4","Trabajo de parto obstruido debido a desproporción fetopélvica, no especificada"
"10117","10111","O65.5","Trabajo de parto obstruido debido a anomalía de los órganos pélvicos maternos"
"10118","10111","O65.8","Trabajo de parto obstruido debido a otras anomalías pélvicas maternas"
"10119","10111","O65.9","Trabajo de parto obstruido debido a anomalías pélvicas maternas, no especificadas"
"10120","10083","O66","Otras obstrucciones del trabajo de parto"
"10121","10120","O66.0","Trabajo de parto obstruido debido a distocia del hombro"
"10122","10120","O66.1","Trabajo de parto obstruido debido a gemelos abrazados"
"10123","10120","O66.2","Trabajo de parto obstruido debido a feto inusualmente grande"
"10124","10120","O66.3","Trabajo de parto obstruido debido a otras anomalías del feto"
"10125","10120","O66.4","Intento de trabajo de parto fallido"
"10126","10120","O66.5","Intento de utilización de ventosa y fórceps"
"10127","10120","O66.8","Otras obstrucciones especificadas del trabajo de parto"
"10128","10120","O66.9","Trabajo de parto obstruido, no especificado"
